latitude,longitude,temperature,ph,conductivity
28.13428497,-80.59382629,0,0,-1023
28.13428307,-80.59383392,0,0,-1023
28.13428879,-80.59383392,0,0,-1023
28.13430023,-80.59384155,0,0,-1023
28.13430405,-80.59384155,0,0,-1023
28.13430977,-80.59385681,0,0,-1023
28.13431358,-80.59386444,0,0,-1023
28.13431549,-80.59386444,0,0,-1023
28.13432121,-80.59387207,0,0,-1023
28.13432312,-80.59387207,0,0,-1023
28.13432312,-80.59386444,0,0,-1023
28.13432312,-80.59386444,0,0,-1023
28.13432312,-80.59387207,0,0,-1023
28.13432312,-80.59387207,0,0,-1023
28.13432121,-80.59387207,0,0,-1023
28.13431931,-80.5938797,0,0,-1023
28.1343174,-80.5938797,0,0,-1023
28.1343174,-80.59388733,0,0,-1023
28.1343174,-80.59388733,0,0,-1023
28.13431549,-80.59388733,0,0,-1023
28.13431931,-80.59389496,0,0,-1023
28.13431931,-80.59389496,0,0,-1023
28.1343174,-80.59389496,0,0,-1023
0,0,0,0,0
28.13438797,-80.59390259,0,0,-1023
28.13438416,-80.59391022,0,0,-1023
28.13438416,-80.59391785,0,0,-1023
28.13439369,-80.59392548,0,0,-1023
28.13439941,-80.59393311,0,0,-1023
28.13439941,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440132,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
28.13440323,-80.59392548,0,0,-1023
